Id,Se_Ini[-],THETAs,THETAr,Ks[cm/h],N,Hvg[cm],Km,Kr_THETAini_Vg[-],Sorptivity_Hydro_Vg[mm s-0.5],SIGMA[-],Hkg[mm],Sorptivity_Hydro_Kg[mm s-0.5],Time_TransStead_Hydro_Vg[min],Time_TransStead_Hydro_Kg[min],Sorptivity_BestSorpt_Kg[mm s-0.5],SIGMA_Best[-],Hkg_Best[-],Ks_Best_Kg[cm/h],N_Best[-],Hvg_Best[cm],Ks_Best_Vg[cm/h],Time_TransStead_Best_Vg[min],Sorptivity_Qe_Kg[mm s-0.5],Sigma_Qe[-],Hkg_Qe[cm],Ks_Qe_Kg[cm/h],N_Qe[-],Hvg_Qe[cm],Ks_Qe_Vg[cm/h],NSE_Hydro_Inf_BestSorpt_Kg,NSE_Hydro_Inf_Qe_Kg,NSE_Hydro_Inf_BestSorpt_Vg,NSE_Hydro_Inf_Qe_Vg,NSE_BestSorpt_Kg,NSE_BestSorpt_Vg,NSE_Qe_Kg,NSE_Qe_Vg,NSE_Inf_BestSorpt_Kg,NSE_Inf_BestSorpt_Vg,NSE_Inf_Qe_Kg,NSE_Inf_Qe_Vg
2.0,0.0,0.352,0.0,1.0368000000000002,1.56,2777.78,1.0,0.0,0.3507682568977168,1.603598489,1001.729235,0.36110459068400824,4.975268e-317,4.975268e-317,0.30119043929771694,2.067377582517057,1786.0060377432478,1.666686688378659,2.4517638916008133,700.9296057343147,1.6666890632934555,4.975268e-317,0.363496240887446,1.8211844255454612,24332.852913057475,0.8093920508390434,2.4093828531568007,1869.8387108896027,0.8093939151073528,0.9990256598461894,0.9956487422685311,0.9983324104993551,0.9998000771288534,0.8213407975439422,-0.09652908188197618,0.8037519529982364,0.4398561617575165,0.9893650028492346,0.9893649892136399,NaN,NaN
3.0,0.0,0.42600000000000005,0.0,0.2502,1.37,6250.0,1.0,0.0,0.23175692804140263,1.996444099,4841.225167,0.23785042318049726,4.9752687e-317,4.9752687e-317,0.18132419637386527,3.0628075246599473,86716.20212688089,0.6045598960169831,1.7323486297943431,938.603226389378,0.6045565474749734,4.9752687e-317,0.23826409367659993,2.7709061203477225,2.1865862042843467e6,0.10805796108322256,2.2520317161771404,5086.245221350155,0.10805786117489705,0.9889910167596301,0.9862558532332849,0.9982178736676461,0.9969925142932071,-0.7175403452966109,0.0710582452926169,-1.3690844237724438,0.2661593249155879,0.9786798545386692,0.9786800394822408,NaN,NaN
4.0,0.0,0.13999999999999996,0.0,3.3696,1.53,1960.78,1.0,0.0,0.3198896555136613,1.653746361,770.5191115,0.3359313240535147,4.975269e-317,4.975269e-317,0.3098014914627811,3.2881293666581985,510588.6594835607,2.799759007199475,2.5461168682940833,999.6064765321976,2.7997634407028325,4.975269e-317,0.2913068069131591,2.921868488214685,667844.2552800482,3.173731745726362,2.052862516334413,1012.779036964409,3.1737313654112964,0.8896964265106856,0.8913045001182717,0.9434915992444068,0.9443510040655699,-9.267493024479133,0.22540075686312605,-4.023860937028284,0.5040899527862159,0.9992741118015741,0.9992741129032134,NaN,NaN
5.0,0.0,0.37,0.0,1.6272,1.18,3846.15,1.0,0.0,0.25953687715238327,2.744735173,26151.11618,0.31552264993819323,4.975298e-317,4.975298e-317,0.2118129189219145,3.297086530004459,193566.54684786976,1.3680519985141446,2.4598336191698493,454.0157814959183,1.368051905728109,4.975298e-317,0.23515850351058845,3.4402621832861615,5.923690920457836e6,1.170185774169226,2.385249727649284,616.5937329138528,1.1701859306961973,0.05160884073237393,0.10057647100260902,0.7177717707436226,0.7295043040408622,0.539153203018001,NaN,0.02255615572986902,NaN,0.9918772838599808,0.9918772858153312,NaN,NaN
6.0,0.0,0.3,0.0,2.9448,1.24,1136.36,1.0,0.0,0.19365630630476247,2.437820913,2802.779917,0.23578300286943207,4.9753087e-317,4.9753087e-317,0.25266270719284195,1.815031424713703,533.2263206646983,2.05523246624438,2.4461521273194697,512.1596991244347,2.0552395827004126,4.9753087e-317,0.3681661842252635,2.6175930472188074,746526.3491334121,0.5569342894843807,2.622037146156216,2936.7027054598675,0.5569374279003874,0.7738618035214566,0.7741317371282328,0.8949531477948117,0.8950056569001179,0.619645910779284,-0.33844254694139253,-0.005848692205690065,0.023762919726632525,0.9950160713407236,0.995016164438461,NaN,NaN
7.0,0.0,0.3,0.0,25.128,1.46,591.72,1.0,0.0,0.570351873561576,1.78577753,296.3762933,0.6882265855112762,4.9753107e-317,4.9753107e-317,0.6035457681872695,1.9530843536650158,424.1132425634673,22.6839445386776,2.2353533627425843,349.1863928837898,22.68393520025023,4.9753107e-317,0.6308358391730222,1.8437162448710311,3409.091472222335,21.867508688062642,2.576294374527787,335.8104078992643,21.867519437502697,0.9585872446317127,0.9588017010658332,0.9915678699870502,0.9916263676774983,0.9591474032846627,0.31707641475700754,0.9931007846868476,0.1404359522481753,0.9971868138436853,0.9971868435776303,NaN,NaN
8.0,0.0,0.33,0.0,30.060000000000002,1.46,520.8299999999999,1.0,0.0,0.5996957520834086,1.785777829,260.8859344,0.7407116555067899,4.975265e-317,4.975265e-317,1.251506459605883,3.6165045391007986,4.537473297027657e6,12.777075209037765,2.125599702484959,1751.213779739142,12.751219359221446,4.975265e-317,1.4879587278762665,2.0955109823616676,741769.0851800692,1.1495478938806882,2.0049304152715575,27165.78077158951,1.1495320243903713,0.9493472916367108,0.9493782468556318,0.9839240901506031,0.9839275231119291,-17.46644183348287,0.7138515286867111,-4.460900127143743,0.17829774992804814,0.9687888155059805,0.9687365686769348,NaN,NaN
9.0,0.0,0.43,0.0,10.799999999999999,2.25,1000.0,1.0,0.0,0.9955409142491464,0.962608489,156.9465223,1.0612737524289244,4.9752756e-317,4.9752756e-317,2.940218460069681,3.4482195305133825,1.626183758704173e6,59.838594327186826,1.6214419067814083,2516.1212955257843,59.834953932678545,4.9752756e-317,3.3511615850682452,2.453198572730661,471428.2630329518,26.20265204858055,1.7603288320981478,5910.049412207743,26.19948062996821,-0.4176217793801251,-0.4060135806466283,-0.47099291911771957,-0.45835113792126214,-53.49592454224373,-0.6951782309598193,-19.048541028786225,-1.4588506901172065,0.9915898396152171,0.9915907678825021,NaN,NaN
10.0,0.0,0.42,0.0,7.5600000000000005,2.24,1098.9,1.0,0.0,0.8668422008758834,0.968082296,173.3656132,0.9176418735152985,4.9753063e-317,4.9753063e-317,0.7879010570764645,2.1411666530068403,1716.678807616551,12.810355001168535,2.106232954801445,648.8094287622453,12.810390003844377,4.9753063e-317,0.9263563362449715,2.154839887004537,37672.56239135909,8.464144773505275,2.4730518038699043,1013.1163652143537,8.46415220207613,0.9933900921947676,0.997162588108826,0.970165265158285,0.9794501811832929,-3.2960064635062696,0.9091573701631221,-5.7186006714706235,0.9655473744941538,0.9889009560199988,0.988900887983733,NaN,NaN
11.0,0.0,0.32999999999999996,0.0,4.32,2.21,3030.2999999999997,1.0,0.0,1.0019113151062726,0.98489779,485.8352136,1.0131844255149922,4.9753157e-317,4.9753157e-317,0.8625291201582375,2.915003118692944,66293.03553773921,11.521577848827068,2.698158108841752,786.1245039523712,11.52177399251259,4.9753157e-317,1.0100212502762218,1.6740963298871119,17256.624956994627,6.108957542353855,2.63383664329246,1873.003848931436,6.1089469600037205,0.9949057491059933,0.9961623939887342,0.99119746705493,0.9928894360390823,-16.051436848337346,-0.13663432720853386,-0.28091940200235144,0.7539150287783688,0.9907324537362006,0.9907321008153239,NaN,NaN
